t,v
2020-09-22T00:00:00Z,1.003146208
2020-09-23T00:00:00Z,0.999164161
2020-09-24T00:00:00Z,0.998878351
2020-09-25T00:00:00Z,1.002471034
2020-09-26T00:00:00Z,1.001505931
2020-09-27T00:00:00Z,1.000763254
2020-09-28T00:00:00Z,1.002449094
2020-09-29T00:00:00Z,1.005573401
2020-09-30T00:00:00Z,1.001162109
2020-10-01T00:00:00Z,1.000578672
2020-10-02T00:00:00Z,1.000298268
2020-10-03T00:00:00Z,1.000305256
2020-10-04T00:00:00Z,1.000896968
2020-10-05T00:00:00Z,1.002277455
2020-10-06T00:00:00Z,1.001038072
2020-10-07T00:00:00Z,1.002178601
2020-10-08T00:00:00Z,1.003557778
2020-10-09T00:00:00Z,1.004539088
2020-10-10T00:00:00Z,1.003963004
2020-10-11T00:00:00Z,1.002094043
2020-10-12T00:00:00Z,1.005235345
2020-10-13T00:00:00Z,1.003556349
2020-10-14T00:00:00Z,1.003871727
2020-10-15T00:00:00Z,1.003800378
2020-10-16T00:00:00Z,1.001673782
2020-10-17T00:00:00Z,1.000961966
2020-10-18T00:00:00Z,1.001508227
2020-10-19T00:00:00Z,1.008211223
2020-10-20T00:00:00Z,1.004349624
2020-10-21T00:00:00Z,1.008775512
2020-10-22T00:00:00Z,1.013417671
2020-10-23T00:00:00Z,1.017187647
2020-10-24T00:00:00Z,1.009766775
2020-10-25T00:00:00Z,1.006204178
2020-10-26T00:00:00Z,1.003781661
2020-10-27T00:00:00Z,1.011168893
2020-10-28T00:00:00Z,1.008018156
2020-10-29T00:00:00Z,1.008163436
2020-10-30T00:00:00Z,1.005225475
2020-10-31T00:00:00Z,1.008911196
2020-11-01T00:00:00Z,1.008231821
2020-11-02T00:00:00Z,1.009326638
2020-11-03T00:00:00Z,1.041487869
2020-11-04T00:00:00Z,1.013014148
2020-11-05T00:00:00Z,1.020585804
2020-11-06T00:00:00Z,1.014039968
2020-11-07T00:00:00Z,1.007491939
2020-11-08T00:00:00Z,1.022051402
2020-11-09T00:00:00Z,1.010509903
2020-11-10T00:00:00Z,1.009151043
2020-11-11T00:00:00Z,1.010868668
2020-11-12T00:00:00Z,1.015836176
2020-11-13T00:00:00Z,1.016996197
2020-11-14T00:00:00Z,1.007193193
2020-11-15T00:00:00Z,1.00540966
2020-11-16T00:00:00Z,1.006316647
2020-11-17T00:00:00Z,1.015811419
2020-11-18T00:00:00Z,1.026147946
2020-11-19T00:00:00Z,1.009910834
2020-11-20T00:00:00Z,1.03000026
2020-11-21T00:00:00Z,1.018154113
2020-11-22T00:00:00Z,1.007393466
2020-11-23T00:00:00Z,1.010731317
2020-11-24T00:00:00Z,1.022568368
2020-11-25T00:00:00Z,1.011421141
2020-11-26T00:00:00Z,1.009131531
2020-11-27T00:00:00Z,1.009206485
2020-11-28T00:00:00Z,1.007803813
2020-11-29T00:00:00Z,1.010717236
2020-11-30T00:00:00Z,1.0223216
2020-12-01T00:00:00Z,1.019515668
2020-12-02T00:00:00Z,1.021573499
2020-12-03T00:00:00Z,1.019584867
2020-12-04T00:00:00Z,1.012361819
2020-12-05T00:00:00Z,1.005598155
2020-12-06T00:00:00Z,1.007188855
2020-12-07T00:00:00Z,1.01247573
2020-12-08T00:00:00Z,1.01175822
2020-12-09T00:00:00Z,1.007399186
2020-12-10T00:00:00Z,1.014589745
2020-12-11T00:00:00Z,1.008735778
2020-12-12T00:00:00Z,1.01465136
2020-12-13T00:00:00Z,1.036400817
2020-12-14T00:00:00Z,1.0091187
2020-12-15T00:00:00Z,1.011768686
2020-12-16T00:00:00Z,1.022742503
2020-12-17T00:00:00Z,1.044356284
2020-12-18T00:00:00Z,1.046742952
2020-12-19T00:00:00Z,1.019995856
2020-12-20T00:00:00Z,1.028924932
2020-12-21T00:00:00Z,1.01816363
2020-12-22T00:00:00Z,1.036112025
2020-12-23T00:00:00Z,1.034232084
2020-12-24T00:00:00Z,1.029301839
2020-12-25T00:00:00Z,1.008208552
2020-12-26T00:00:00Z,1.018939567
2020-12-27T00:00:00Z,1.028140206
2020-12-28T00:00:00Z,1.075420242
2020-12-29T00:00:00Z,1.053046604
2020-12-30T00:00:00Z,1.037697706
2020-12-31T00:00:00Z,1.024615904
2021-01-01T00:00:00Z,1.041845524
2021-01-02T00:00:00Z,1.0461743
2021-01-03T00:00:00Z,1.043683671
2021-01-04T00:00:00Z,1.046206658
2021-01-05T00:00:00Z,1.038489257
2021-01-06T00:00:00Z,1.045096921
2021-01-07T00:00:00Z,1.055924848
2021-01-08T00:00:00Z,1.053566507
2021-01-09T00:00:00Z,1.045873169
2021-01-10T00:00:00Z,1.02484139
2021-01-11T00:00:00Z,1.012670816
2021-01-12T00:00:00Z,1.0179129
2021-01-13T00:00:00Z,1.018239452
2021-01-14T00:00:00Z,1.030749789
2021-01-15T00:00:00Z,1.019062093
2021-01-16T00:00:00Z,1.012226302
2021-01-17T00:00:00Z,1.01024532
2021-01-18T00:00:00Z,1.018773117
2021-01-19T00:00:00Z,1.013133441
2021-01-20T00:00:00Z,1.005510751
2021-01-21T00:00:00Z,1.001522386
2021-01-22T00:00:00Z,1.002251661
2021-01-23T00:00:00Z,1.005592766
2021-01-24T00:00:00Z,1.003615069
2021-01-25T00:00:00Z,1.006368374
2021-01-26T00:00:00Z,1.002725043
2021-01-27T00:00:00Z,1.019887345
2021-01-28T00:00:00Z,1.013382598
2021-01-29T00:00:00Z,1.023677847
2021-01-30T00:00:00Z,1.008032443
2021-01-31T00:00:00Z,1.009731931
2021-02-01T00:00:00Z,1.006685755
2021-02-02T00:00:00Z,1.01465069
2021-02-03T00:00:00Z,1.012973181
2021-02-04T00:00:00Z,1.018423863
2021-02-05T00:00:00Z,1.026071604
2021-02-06T00:00:00Z,1.014599718
2021-02-07T00:00:00Z,1.013052486
2021-02-08T00:00:00Z,1.028191027
2021-02-09T00:00:00Z,1.033818031
2021-02-10T00:00:00Z,1.028354
2021-02-11T00:00:00Z,1.020649852
2021-02-12T00:00:00Z,1.023193695
2021-02-13T00:00:00Z,1.014658608
2021-02-14T00:00:00Z,1.010678459
2021-02-15T00:00:00Z,1.024860594
2021-02-16T00:00:00Z,1.013421622
2021-02-17T00:00:00Z,1.026996472
2021-02-18T00:00:00Z,1.027784291
2021-02-19T00:00:00Z,1.040751812
2021-02-20T00:00:00Z,1.030970256
2021-02-21T00:00:00Z,1.023127333
2021-02-22T00:00:00Z,1.018965606
2021-02-23T00:00:00Z,1.024925749
2021-02-24T00:00:00Z,1.022012529
2021-02-25T00:00:00Z,1.015779282
2021-02-26T00:00:00Z,1.02371055
2021-02-27T00:00:00Z,0.996929192
2021-02-28T00:00:00Z,1.003382713
2021-03-01T00:00:00Z,1.015226416
2021-03-02T00:00:00Z,1.015571863
2021-03-03T00:00:00Z,1.012213444
2021-03-04T00:00:00Z,1.011050078
2021-03-05T00:00:00Z,1.009813755
2021-03-06T00:00:00Z,1.006665028
2021-03-07T00:00:00Z,1.00575166
2021-03-08T00:00:00Z,1.015759092
2021-03-09T00:00:00Z,1.01674584
2021-03-10T00:00:00Z,1.020757606
2021-03-11T00:00:00Z,1.034157673
2021-03-12T00:00:00Z,1.031740707
2021-03-13T00:00:00Z,1.026512293
2021-03-14T00:00:00Z,1.023582452
2021-03-15T00:00:00Z,1.014526718
2021-03-16T00:00:00Z,1.023399055
2021-03-17T00:00:00Z,1.019508412
2021-03-18T00:00:00Z,1.014264187
2021-03-19T00:00:00Z,1.012633333
2021-03-20T00:00:00Z,1.015160824
2021-03-21T00:00:00Z,1.012008586
2021-03-22T00:00:00Z,1.016875738
2021-03-23T00:00:00Z,1.018575726
2021-03-24T00:00:00Z,1.015328998
